type,etablissement,norme,operationnel,detenus,date,densite,dir_interregionale
qMA,Toulouse-Seysses,655,655,1119,2020-04-01,170.83969465648855,Toulouse
qMA,Villeneuve-lès-Maguelone,607,607,772,2020-04-01,127.1828665568369,Toulouse
CD,Muret,660,623,580,2020-04-01,93.09791332263242,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,85,2020-04-01,83.33333333333334,Toulouse
qCD,Béziers,420,420,398,2020-04-01,94.76190476190476,Toulouse
qCD,Lannemezan,20,10,3,2020-04-01,30,Toulouse
qCD,Perpignan,333,333,317,2020-04-01,95.1951951951952,Toulouse
qMC,Lannemezan,212,162,125,2020-04-01,77.1604938271605,Toulouse
qCSL,Toulouse-Seysses,101,52,46,2020-04-01,88.46153846153845,Toulouse
qCSL,Villeneuve-lès-Maguelone,24,24,11,2020-04-01,45.83333333333333,Toulouse
EPM,Lavaur,59,59,52,2020-04-01,88.13559322033898,Toulouse
MA,Basse-Terre,129,129,157,2020-04-01,121.70542635658914,Outre-Mer
qMA,Baie-Mahault,265,265,458,2020-04-01,172.83018867924528,Outre-Mer
qMA,Ducos,371,371,505,2020-04-01,136.11859838274933,Outre-Mer
qMA,Guyane (Remiré Montjoly),296,296,397,2020-04-01,134.1216216216216,Outre-Mer
MA,Saint-Pierre,115,115,113,2020-04-01,98.26086956521739,Outre-Mer
qMA,Saint-Denis,558,552,523,2020-04-01,94.7463768115942,Outre-Mer
qMA,Saint-Pierre-et-Miquelon,7,7,1,2020-04-01,14.285714285714285,Outre-Mer
qMA,Majicavo,164,164,249,2020-04-01,151.82926829268294,Outre-Mer
MA,Mata Utu,3,3,NA,2020-04-01,NA,Outre-Mer
qMA,Faa'a Nuutania,157,157,266,2020-04-01,169.4267515923567,Outre-Mer
qMA,Nouméa,196,196,179,2020-04-01,91.3265306122449,Outre-Mer
qCD,Baie-Mahault,238,238,231,2020-04-01,97.05882352941177,Outre-Mer
qCD,Ducos,367,367,307,2020-04-01,83.65122615803816,Outre-Mer
qCD,Guyane (Remiré Montjoly),320,320,306,2020-04-01,95.625,Outre-Mer
CD,Le Port (Plaine les Galets),507,507,416,2020-04-01,82.05128205128204,Outre-Mer
qCD,Saint-Denis,17,17,19,2020-04-01,111.76470588235294,Outre-Mer
qCD,Saint-Pierre-et-Miquelon,4,4,1,2020-04-01,25,Outre-Mer
qCD,Majicavo,114,114,111,2020-04-01,97.36842105263158,Outre-Mer
CD,Tatutu de Papeari,410,410,364,2020-04-01,88.78048780487805,Outre-Mer
qCD,Faa'a Nuutania,7,7,9,2020-04-01,128.57142857142858,Outre-Mer
qCD,Taiohae,5,5,5,2020-04-01,100,Outre-Mer
qCD,Uturoa-Raiatea,20,20,9,2020-04-01,45,Outre-Mer
qCD,Nouméa,218,218,281,2020-04-01,128.89908256880733,Outre-Mer
MA,Agen,146,145,180,2020-01-01,124.13793103448276,Bordeaux
MA,Angoulême,236,236,222,2020-01-01,94.0677966101695,Bordeaux
MA,Bayonne,75,75,119,2020-01-01,158.66666666666666,Bordeaux
MA,Guéret,32,32,40,2020-01-01,125,Bordeaux
MA,Limoges,83,83,150,2020-01-01,180.72289156626508,Bordeaux
MA,Niort,66,56,97,2020-01-01,173.21428571428572,Bordeaux
MA,Pau,255,250,170,2020-01-01,68,Bordeaux
MA,Périgueux,101,99,124,2020-01-01,125.25252525252526,Bordeaux
MA,Rochefort,52,52,75,2020-01-01,144.23076923076923,Bordeaux
MA,Saintes,85,77,110,2020-01-01,142.85714285714286,Bordeaux
MA,Tulle,47,47,84,2020-01-01,178.72340425531914,Bordeaux
qMA,Bordeaux Gradignan,354,350,642,2020-01-01,183.42857142857142,Bordeaux
qMA,Mont-de-Marsan,331,331,300,2020-01-01,90.6344410876133,Bordeaux
qMA,Poitiers-Vivonne,305,305,388,2020-01-01,127.21311475409836,Bordeaux
CD,Bédenac,194,191,176,2020-01-01,92.14659685863874,Bordeaux
CD,Eysses,290,290,279,2020-01-01,96.20689655172414,Bordeaux
CD,Mauzac,369,369,329,2020-01-01,89.15989159891599,Bordeaux
CD,Neuvic,397,397,375,2020-01-01,94.45843828715365,Bordeaux
CD,Uzerche,594,590,519,2020-01-01,87.96610169491525,Bordeaux
qCD,Mont-de-Marsan,368,349,330,2020-01-01,94.55587392550143,Bordeaux
qCD,Poitiers-Vivonne,271,271,262,2020-01-01,96.6789667896679,Bordeaux
MC,Saint-Martin-de-Ré,478,460,317,2020-01-01,68.91304347826087,Bordeaux
qCPA,Bordeaux Gradignan,82,82,51,2020-01-01,62.19512195121951,Bordeaux
qCPA,Poitiers-Vivonne,27,27,13,2020-01-01,48.148148148148145,Bordeaux
qCSL,Mont-de-Marsan,19,19,8,2020-01-01,42.10526315789473,Bordeaux
qCSL,Poitiers-Vivonne,30,30,23,2020-01-01,76.66666666666667,Bordeaux
MA,Auxerre,101,101,167,2020-01-01,165.34653465346534,Dijon
MA,Belfort,39,39,53,2020-01-01,135.8974358974359,Dijon
MA,Besançon,276,276,423,2020-01-01,153.26086956521738,Dijon
MA,Blois,114,114,164,2020-01-01,143.859649122807,Dijon
MA,Bourges,116,116,165,2020-01-01,142.24137931034483,Dijon
MA,Dijon,186,186,258,2020-01-01,138.70967741935485,Dijon
MA,Lons-le-Saunier,39,39,59,2020-01-01,151.28205128205127,Dijon
MA,Montbéliard,41,41,67,2020-01-01,163.41463414634146,Dijon
MA,Nevers,118,118,94,2020-01-01,79.66101694915254,Dijon
MA,Tours,145,145,283,2020-01-01,195.17241379310343,Dijon
MA,Vesoul,50,50,48,2020-01-01,96,Dijon
qMA,Châteauroux,105,105,138,2020-01-01,131.42857142857142,Dijon
qMA,Orléans-Saran,531,531,649,2020-01-01,122.22222222222223,Dijon
qMA,Varennes-le-Grand,193,193,295,2020-01-01,152.8497409326425,Dijon
CD,Châteaudun,597,597,521,2020-01-01,87.26968174204355,Dijon
CD,Joux-la-Ville,601,601,540,2020-01-01,89.85024958402661,Dijon
qCD,Châteauroux,270,254,233,2020-01-01,91.73228346456693,Dijon
qCD,Orléans-Saran,217,217,202,2020-01-01,93.08755760368663,Dijon
qCD,Varennes-le-Grand,191,191,176,2020-01-01,92.14659685863874,Dijon
MC,Saint Maur,337,260,191,2020-01-01,73.46153846153847,Dijon
CSL,Besançon,23,23,22,2020-01-01,95.65217391304348,Dijon
CSL,Montargis,20,20,16,2020-01-01,80,Dijon
qCSL,Orléans-Saran,60,60,30,2020-01-01,50,Dijon
MA,Amiens,307,270,425,2020-01-01,157.40740740740742,Lille
MA,Arras,209,209,189,2020-01-01,90.43062200956938,Lille
MA,Béthune,180,180,364,2020-01-01,202.22222222222223,Lille
MA,Douai,384,368,526,2020-01-01,142.93478260869566,Lille
MA,Dunkerque,123,123,131,2020-01-01,106.5040650406504,Lille
MA,Valenciennes,212,212,319,2020-01-01,150.47169811320757,Lille
qMA,Beauvais,586,586,567,2020-01-01,96.75767918088737,Lille
qMA,Laon,189,189,316,2020-01-01,167.1957671957672,Lille
qMA,Liancourt,20,20,17,2020-01-01,85,Lille
qMA,Lille-Annoeullin,477,477,580,2020-01-01,121.59329140461217,Lille
qMA,Lille-Loos-Séquedin (Lille-Loos ),584,584,919,2020-01-01,157.36301369863014,Lille
qMA,Longuenesse,193,193,311,2020-01-01,161.13989637305698,Lille
qMA,Maubeuge,201,201,269,2020-01-01,133.83084577114428,Lille
qMA,Vendin Le Vieil,32,32,11,2020-01-01,34.375,Lille
CD,Bapaume,599,599,554,2020-01-01,92.48747913188647,Lille
qCD,Château-Thierry,29,29,8,2020-01-01,27.586206896551722,Lille
qCD,Laon,199,199,186,2020-01-01,93.46733668341709,Lille
qCD,Liancourt,594,594,482,2020-01-01,81.14478114478115,Lille
qCD,Lille-Annoeullin,209,209,196,2020-01-01,93.77990430622009,Lille
qCD,Longuenesse,399,399,363,2020-01-01,90.97744360902256,Lille
qCD,Maubeuge,199,199,173,2020-01-01,86.93467336683418,Lille
qCD,Vendin Le Vieil,33,33,NA,2020-01-01,NA,Lille
qMC,Château-Thierry,101,101,70,2020-01-01,69.3069306930693,Lille
qMC,Vendin Le Vieil,171,171,93,2020-01-01,54.385964912280706,Lille
qCPA,Longuenesse,96,96,28,2020-01-01,29.166666666666668,Lille
qCSL,Beauvais,30,30,27,2020-01-01,90,Lille
qCSL,Lille-Loos-Séquedin (Haubourdin),60,60,24,2020-01-01,40,Lille
qCSL,Longuenesse,50,50,8,2020-01-01,16,Lille
EPM,Quiévrechain,60,59,44,2020-01-01,74.57627118644068,Lille
qCNE,Lille-Loos-Séquedin,33,30,20,2020-01-01,66.66666666666666,Lille
MA,Aurillac,72,72,60,2020-01-01,83.33333333333334,Lyon
MA,Bonneville,187,171,263,2020-01-01,153.80116959064327,Lyon
MA,Chambéry,93,93,143,2020-01-01,153.76344086021504,Lyon
MA,Le-Puy-en-Velay,35,35,51,2020-01-01,145.7142857142857,Lyon
MA,Lyon Corbas,688,688,957,2020-01-01,139.0988372093023,Lyon
MA,Montluçon,22,22,31,2020-01-01,140.9090909090909,Lyon
MA,Privas,57,57,67,2020-01-01,117.54385964912282,Lyon
qMA,Aiton,219,219,328,2020-01-01,149.7716894977169,Lyon
qMA,Bourg-en-Bresse,388,388,393,2020-01-01,101.28865979381443,Lyon
qMA,Grenoble,232,232,347,2020-01-01,149.56896551724137,Lyon
qMA,Moulins Yzeure,136,136,185,2020-01-01,136.02941176470588,Lyon
qMA,Riom,384,384,388,2020-01-01,101.04166666666667,Lyon
qMA,Saint Etienne-la-Talaudière,287,287,399,2020-01-01,139.02439024390242,Lyon
qMA,Saint-Quentin-Fallavier,237,237,333,2020-01-01,140.50632911392404,Lyon
qMA,Valence,344,344,406,2020-01-01,118.0232558139535,Lyon
qMA,Villefranche-sur-Saône,599,599,685,2020-01-01,114.35726210350585,Lyon
CD,Roanne,599,599,530,2020-01-01,88.48080133555926,Lyon
qCD,Aiton,200,200,193,2020-01-01,96.5,Lyon
qCD,Bourg-en-Bresse,300,300,293,2020-01-01,97.66666666666667,Lyon
qCD,Riom,164,164,161,2020-01-01,98.17073170731707,Lyon
qCD,Saint-Quentin-Fallavier,192,192,174,2020-01-01,90.625,Lyon
qMC,Moulins Yzeure,123,123,102,2020-01-01,82.92682926829268,Lyon
qMC,Valence,128,63,45,2020-01-01,71.42857142857143,Lyon
CSL,Lyon,116,116,72,2020-01-01,62.06896551724138,Lyon
qCSL,Bourg-en-Bresse,40,40,25,2020-01-01,62.5,Lyon
qCSL,Grenoble,36,36,33,2020-01-01,91.66666666666666,Lyon
qCSL,Riom,20,20,12,2020-01-01,60,Lyon
qCSL,Saint Etienne-la-Talaudière,40,40,30,2020-01-01,75,Lyon
qCSL,Villefranche-sur-Saône,39,39,19,2020-01-01,48.717948717948715,Lyon
EPM,Rhône,60,60,56,2020-01-01,93.33333333333333,Lyon
MA,Ajaccio,53,53,58,2020-01-01,109.43396226415094,Marseille
MA,Digne,35,35,40,2020-01-01,114.28571428571428,Marseille
MA,Draguignan,504,504,630,2020-01-01,125,Marseille
MA,Gap,37,37,35,2020-01-01,94.5945945945946,Marseille
MA,Grasse,574,574,720,2020-01-01,125.4355400696864,Marseille
MA,Nice,363,363,518,2020-01-01,142.69972451790633,Marseille
qMA,Aix-Luynes,1271,1271,1666,2020-01-01,131.07789142407555,Marseille
qMA,Avignon le Pontet,394,394,611,2020-01-01,155.07614213197968,Marseille
qMA,Borgo,183,183,193,2020-01-01,105.46448087431695,Marseille
qMA,Marseille-Les-Baumettes,614,614,835,2020-01-01,135.99348534201954,Marseille
qMA,Toulon-la-Farlède,394,394,493,2020-01-01,125.1269035532995,Marseille
CD,Casabianda,194,194,112,2020-01-01,57.73195876288659,Marseille
CD,Salon-de-Provence,650,650,618,2020-01-01,95.07692307692308,Marseille
CD,Tarascon,651,648,623,2020-01-01,96.14197530864197,Marseille
qCD,Avignon le Pontet,180,180,176,2020-01-01,97.77777777777777,Marseille
qCD,Borgo,48,48,44,2020-01-01,91.66666666666666,Marseille
qCD,Marseille-Les-Baumettes,60,60,57,2020-01-01,95,Marseille
qCD,Toulon-la-Farlède,191,191,181,2020-01-01,94.76439790575915,Marseille
MC,Arles,160,157,131,2020-01-01,83.43949044585987,Marseille
qCPA,Aix-Luynes,82,82,69,2020-01-01,84.14634146341463,Marseille
qCPA,Marseille-Les-Baumettes,24,24,45,2020-01-01,187.5,Marseille
qCSL,Avignon le Pontet,51,51,45,2020-01-01,88.23529411764706,Marseille
qCSL,Toulon-la-Farlède,41,41,36,2020-01-01,87.8048780487805,Marseille
EPM,Marseille,59,59,49,2020-01-01,83.05084745762711,Marseille
MA,Fleury-Mérogis,2956,2956,3595,2020-01-01,121.617050067659,Paris
MA,Osny-Pontoise,579,579,831,2020-01-01,143.52331606217618,Paris
MA,Versailles,137,137,124,2020-01-01,90.51094890510949,Paris
MA,Villepinte,583,583,1015,2020-01-01,174.09948542024014,Paris
qMA,Bois d'Arcy,503,503,929,2020-01-01,184.69184890656064,Paris
qMA,Fresnes,1320,1320,2159,2020-01-01,163.56060606060606,Paris
qMA,Meaux-Chauconin,385,385,684,2020-01-01,177.66233766233765,Paris
qMA,Nanterre,592,592,989,2020-01-01,167.0608108108108,Paris
qMA,Paris-La-Santé,707,707,808,2020-01-01,114.28571428571428,Paris
qUAT,Sud Francilien,181,181,97,2020-01-01,53.591160220994475,Paris
CD,Melun,310,308,292,2020-01-01,94.8051948051948,Paris
qCD,Meaux-Chauconin,192,192,182,2020-01-01,94.79166666666666,Paris
qCD,Sud Francilien,535,535,488,2020-01-01,91.21495327102804,Paris
MC,Poissy,279,240,192,2020-01-01,80,Paris
qMC,Sud Francilien,28,28,21,2020-01-01,75,Paris
qCPA,Fresnes,116,116,124,2020-01-01,106.89655172413792,Paris
qCPA,Meaux-Chauconin,62,62,77,2020-01-01,124.19354838709677,Paris
CSL,Corbeil,80,80,87,2020-01-01,108.74999999999999,Paris
CSL,Gagny,48,48,67,2020-01-01,139.58333333333331,Paris
CSL,Melun,43,43,38,2020-01-01,88.37209302325581,Paris
qCSL,Bois d'Arcy,61,61,47,2020-01-01,77.04918032786885,Paris
qCSL,Fresnes,27,27,18,2020-01-01,66.66666666666666,Paris
qCSL,Nanterre,92,92,65,2020-01-01,70.65217391304348,Paris
qCSL,Paris-La-Santé,100,100,118,2020-01-01,118,Paris
EPM,Porcheville,60,60,51,2020-01-01,85,Paris
qCNE,Fresnes,56,56,29,2020-01-01,51.78571428571429,Paris
qCNE,Sud Francilien,52,52,34,2020-01-01,65.38461538461539,Paris
qEPSN,Fresnes,84,84,74,2020-01-01,88.09523809523809,Paris
MA,Angers,266,266,419,2020-01-01,157.5187969924812,Rennes
MA,Brest,254,254,430,2020-01-01,169.29133858267718,Rennes
MA,Caen,269,269,400,2020-01-01,148.6988847583643,Rennes
MA,Cherbourg,46,46,31,2020-01-01,67.3913043478261,Rennes
MA,Coutances,48,48,68,2020-01-01,141.66666666666669,Rennes
MA,Evreux,162,162,307,2020-01-01,189.50617283950618,Rennes
MA,Fontenay-le-Comte,39,39,67,2020-01-01,171.7948717948718,Rennes
MA,La Roche-sur-Yon,39,39,77,2020-01-01,197.43589743589746,Rennes
MA,Laval,71,56,101,2020-01-01,180.35714285714286,Rennes
MA,Le Mans-Croisettes,399,399,496,2020-01-01,124.31077694235589,Rennes
MA,Rouen,649,649,562,2020-01-01,86.59476117103236,Rennes
MA,Saint Malo,92,92,114,2020-01-01,123.91304347826086,Rennes
MA,Saint-Brieuc,85,85,163,2020-01-01,191.76470588235296,Rennes
MA,Vannes,52,52,93,2020-01-01,178.84615384615387,Rennes
qMA,Alençon-Condé-sur-Sarthe,15,15,6,2020-01-01,40,Rennes
qMA,Caen,6,6,5,2020-01-01,83.33333333333334,Rennes
qMA,Le Havre,298,297,286,2020-01-01,96.29629629629629,Rennes
qMA,Lorient-Ploemeur,187,187,308,2020-01-01,164.70588235294116,Rennes
qMA,Nantes,570,570,703,2020-01-01,123.33333333333334,Rennes
qMA,Rennes,57,52,54,2020-01-01,103.84615384615385,Rennes
qMA,Rennes-Vezin,477,477,718,2020-01-01,150.52410901467505,Rennes
CD,Argentan,638,638,497,2020-01-01,77.89968652037618,Rennes
CD,Val-de-Reuil,819,780,765,2020-01-01,98.07692307692307,Rennes
qCD,Caen,434,425,362,2020-01-01,85.1764705882353,Rennes
qCD,Le Havre,392,391,353,2020-01-01,90.28132992327366,Rennes
qCD,Lorient-Ploemeur,40,40,35,2020-01-01,87.5,Rennes
qCD,Nantes,510,510,463,2020-01-01,90.7843137254902,Rennes
qCD,Rennes,231,231,176,2020-01-01,76.19047619047619,Rennes
qCD,Rennes-Vezin,209,209,202,2020-01-01,96.65071770334929,Rennes
qMC,Alençon-Condé-sur-Sarthe,180,180,98,2020-01-01,54.44444444444444,Rennes
qCPA,Alençon-Condé-sur-Sarthe,45,45,6,2020-01-01,13.333333333333334,Rennes
qCSL,Caen,50,50,22,2020-01-01,44,Rennes
qCSL,Nantes,36,36,21,2020-01-01,58.333333333333336,Rennes
qCSL,Rennes-Vezin,26,26,15,2020-01-01,57.692307692307686,Rennes
EPM,Orvault,59,55,44,2020-01-01,80,Rennes
MA,Bar-le-Duc,80,80,90,2020-01-01,112.5,Strasbourg
MA,Châlons-en-Champagne,293,293,290,2020-01-01,98.97610921501706,Strasbourg
MA,Charleville-Mézières,59,59,63,2020-01-01,106.77966101694916,Strasbourg
MA,Chaumont,78,78,71,2020-01-01,91.02564102564102,Strasbourg
MA,Colmar,120,120,180,2020-01-01,150,Strasbourg
MA,Epinal,294,294,254,2020-01-01,86.39455782312925,Strasbourg
MA,Mulhouse,277,277,428,2020-01-01,154.51263537906138,Strasbourg
MA,Reims,154,154,170,2020-01-01,110.3896103896104,Strasbourg
MA,Sarreguemines,71,71,104,2020-01-01,146.47887323943664,Strasbourg
MA,Strasbourg,445,445,596,2020-01-01,133.93258426966293,Strasbourg
MA,Troyes,114,114,143,2020-01-01,125.43859649122805,Strasbourg
qMA,Metz-Queuleu,403,403,495,2020-01-01,122.8287841191067,Strasbourg
qMA,Nancy Maxéville,453,453,618,2020-01-01,136.42384105960267,Strasbourg
CD,Ecrouves,269,269,216,2020-01-01,80.29739776951673,Strasbourg
CD,Montmédy,343,280,187,2020-01-01,66.78571428571428,Strasbourg
CD,Oermingen,268,263,210,2020-01-01,79.84790874524715,Strasbourg
CD,Saint-Mihiel,391,391,306,2020-01-01,78.26086956521739,Strasbourg
CD,Toul,427,427,400,2020-01-01,93.6768149882904,Strasbourg
CD,Villenauxe-la-Grande,606,406,280,2020-01-01,68.96551724137932,Strasbourg
qCD,Nancy Maxéville,240,240,214,2020-01-01,89.16666666666667,Strasbourg
MC,Clairvaux,91,80,56,2020-01-01,70,Strasbourg
MC,Ensisheim,215,200,193,2020-01-01,96.5,Strasbourg
qCPA,Metz-Queuleu,77,77,37,2020-01-01,48.05194805194805,Strasbourg
CSL,Briey,25,25,5,2020-01-01,20,Strasbourg
CSL,Maxéville,52,52,33,2020-01-01,63.46153846153846,Strasbourg
CSL,Souffelweyersheim,53,53,46,2020-01-01,86.79245283018868,Strasbourg
MA,Albi,105,105,163,2020-01-01,155.23809523809524,Toulouse
MA,Carcassonne,64,64,143,2020-01-01,223.4375,Toulouse
MA,Foix,67,65,124,2020-01-01,190.76923076923077,Toulouse
MA,Mende,49,49,70,2020-01-01,142.85714285714286,Toulouse
MA,Montauban,144,144,210,2020-01-01,145.83333333333331,Toulouse
MA,Nîmes,200,200,400,2020-01-01,200,Toulouse
MA,Rodez,99,99,148,2020-01-01,149.4949494949495,Toulouse
MA,Tarbes,72,72,101,2020-01-01,140.27777777777777,Toulouse
qMA,Béziers,389,389,661,2020-01-01,169.9228791773779,Toulouse
qMA,Perpignan,196,196,399,2020-01-01,203.57142857142856,Toulouse
qMA,Toulouse-Seysses,655,655,1169,2020-01-01,178.4732824427481,Toulouse
qMA,Villeneuve-lès-Maguelone,607,607,826,2020-01-01,136.07907742998353,Toulouse
CD,Muret,660,623,591,2020-01-01,94.86356340288926,Toulouse
CD,Saint-Sulpice-la-Pointe,102,102,90,2020-01-01,88.23529411764706,Toulouse
qCD,Béziers,420,420,402,2020-01-01,95.71428571428572,Toulouse
qCD,Lannemezan,20,10,6,2020-01-01,60,Toulouse
qCD,Perpignan,333,333,319,2020-01-01,95.7957957957958,Toulouse
qMC,Lannemezan,212,162,127,2020-01-01,78.39506172839506,Toulouse
qCSL,Toulouse-Seysses,101,52,55,2020-01-01,105.76923076923077,Toulouse
qCSL,Villeneuve-lès-Maguelone,24,24,21,2020-01-01,87.5,Toulouse
EPM,Lavaur,59,59,53,2020-01-01,89.83050847457628,Toulouse
MA,Basse-Terre,129,129,176,2020-01-01,136.43410852713177,Outre-Mer
qMA,Baie-Mahault,265,265,528,2020-01-01,199.24528301886792,Outre-Mer
qMA,Ducos,371,371,536,2020-01-01,144.4743935309973,Outre-Mer
qMA,Guyane (Remiré Montjoly),296,296,347,2020-01-01,117.22972972972974,Outre-Mer
MA,Saint-Pierre,115,115,112,2020-01-01,97.3913043478261,Outre-Mer
qMA,Saint-Denis,558,558,535,2020-01-01,95.87813620071685,Outre-Mer
qMA,Saint-Pierre-et-Miquelon,7,7,2,2020-01-01,28.57142857142857,Outre-Mer
qMA,Majicavo,164,164,224,2020-01-01,136.58536585365854,Outre-Mer
MA,Mata Utu,3,3,NA,2020-01-01,NA,Outre-Mer
qMA,Faa'a Nuutania,157,157,295,2020-01-01,187.89808917197453,Outre-Mer
qMA,Nouméa,196,196,240,2020-01-01,122.44897959183673,Outre-Mer
qCD,Baie-Mahault,238,238,224,2020-01-01,94.11764705882352,Outre-Mer
qCD,Ducos,367,367,310,2020-01-01,84.46866485013625,Outre-Mer
qCD,Guyane (Remiré Montjoly),320,320,309,2020-01-01,96.5625,Outre-Mer
CD,Le Port (Plaine les Galets),507,507,402,2020-01-01,79.28994082840237,Outre-Mer
qCD,Saint-Denis,17,17,15,2020-01-01,88.23529411764706,Outre-Mer
qCD,Saint-Pierre-et-Miquelon,4,4,2,2020-01-01,50,Outre-Mer
qCD,Majicavo,114,114,123,2020-01-01,107.89473684210526,Outre-Mer
CD,Tatutu de Papeari,410,410,329,2020-01-01,80.2439024390244,Outre-Mer
qCD,Faa'a Nuutania,7,7,7,2020-01-01,100,Outre-Mer
qCD,Taiohae,5,5,5,2020-01-01,100,Outre-Mer
qCD,Uturoa-Raiatea,20,20,6,2020-01-01,30,Outre-Mer
qCD,Nouméa,218,218,296,2020-01-01,135.7798165137615,Outre-Mer
MA,Agen,146,145,156,2021-01-01,107.58620689655172,Bordeaux
MA,Angoulême,236,236,193,2021-01-01,81.77966101694916,Bordeaux
MA,Bayonne,75,75,84,2021-01-01,112.00000000000001,Bordeaux
MA,Gueret,32,32,42,2021-01-01,131.25,Bordeaux
MA,Limoges,83,83,118,2021-01-01,142.16867469879517,Bordeaux
MA,Niort,66,56,90,2021-01-01,160.71428571428572,Bordeaux
MA,Pau,255,250,187,2021-01-01,74.8,Bordeaux
MA,Perigueux,101,99,115,2021-01-01,116.16161616161615,Bordeaux
MA,Rochefort,52,52,86,2021-01-01,165.3846153846154,Bordeaux
MA,Saintes,85,77,94,2021-01-01,122.07792207792207,Bordeaux
MA,Tulle,47,47,67,2021-01-01,142.5531914893617,Bordeaux
qMA,Bordeaux Gradignan,354,350,617,2021-01-01,176.28571428571428,Bordeaux
qMA,Mont-de-Marsan,331,331,335,2021-01-01,101.2084592145015,Bordeaux
qMA,Poitiers-Vivonne,305,305,344,2021-01-01,112.78688524590163,Bordeaux
CD,Bedenac,194,191,175,2021-01-01,91.62303664921467,Bordeaux
CD,Eysses,290,290,277,2021-01-01,95.51724137931035,Bordeaux
CD,Mauzac,369,369,324,2021-01-01,87.8048780487805,Bordeaux
CD,Neuvic,397,397,376,2021-01-01,94.7103274559194,Bordeaux
CD,Uzerche,594,185,180,2021-01-01,97.2972972972973,Bordeaux
qCD,Mont-de-Marsan,368,353,320,2021-01-01,90.6515580736544,Bordeaux
qCD,Poitiers-Vivonne,271,271,250,2021-01-01,92.25092250922509,Bordeaux
MC,St Martin de Ré,478,460,311,2021-01-01,67.6086956521739,Bordeaux
qCPA,Bordeaux Gradignan,82,82,31,2021-01-01,37.80487804878049,Bordeaux
qCPA,Poitiers-Vivonne,27,27,10,2021-01-01,37.03703703703704,Bordeaux
qCSL,Mont-de-Marsan,19,19,5,2021-01-01,26.31578947368421,Bordeaux
qCSL,Poitiers-Vivonne,30,30,13,2021-01-01,43.333333333333336,Bordeaux
MA,Auxerre,101,101,131,2021-01-01,129.7029702970297,Dijon
MA,Belfort,39,39,33,2021-01-01,84.61538461538461,Dijon
MA,Besançon,276,276,356,2021-01-01,128.9855072463768,Dijon
MA,Blois,114,114,142,2021-01-01,124.56140350877195,Dijon
MA,Bourges,116,116,120,2021-01-01,103.44827586206897,Dijon
MA,Dijon,186,186,219,2021-01-01,117.74193548387098,Dijon
MA,Lons-le-Saunier,39,39,46,2021-01-01,117.94871794871796,Dijon
MA,Montbéliard,41,41,36,2021-01-01,87.8048780487805,Dijon
MA,Nevers,118,118,105,2021-01-01,88.98305084745762,Dijon
MA,Tours,145,145,214,2021-01-01,147.58620689655174,Dijon
MA,Vesoul,50,50,53,2021-01-01,106,Dijon
qMA,Chateauroux,105,105,117,2021-01-01,111.42857142857143,Dijon
qMA,Orleans-Saran,531,531,559,2021-01-01,105.27306967984936,Dijon
qMA,Varennes-le-Grand,193,193,256,2021-01-01,132.64248704663214,Dijon
CD,Chateaudun,597,583,505,2021-01-01,86.62092624356775,Dijon
CD,Joux-la-Ville,601,601,541,2021-01-01,90.01663893510815,Dijon
qCD,Chateauroux,597,583,505,2021-01-01,86.62092624356775,Dijon
qCD,Orleans-Saran,217,217,198,2021-01-01,91.24423963133641,Dijon
qCD,Varennes-le-Grand,191,191,171,2021-01-01,89.52879581151832,Dijon
MC,St Maur,337,260,181,2021-01-01,69.61538461538461,Dijon
CSL, Besançon,23,23,17,2021-01-01,73.91304347826086,Dijon
CSL, Montargis,20,20,15,2021-01-01,75,Dijon
qCSL,Orleans-Saran,60,60,22,2021-01-01,36.666666666666664,Dijon
MA,Amiens,270,270,326,2021-01-01,120.74074074074075,Lille
MA,Arras,209,209,181,2021-01-01,86.60287081339713,Lille
MA,Bethune,180,180,295,2021-01-01,163.88888888888889,Lille
MA,Douai,384,368,411,2021-01-01,111.68478260869566,Lille
MA,Dunkerque,123,123,129,2021-01-01,104.8780487804878,Lille
MA,Valenciennes,212,212,294,2021-01-01,138.67924528301887,Lille
qMA,Beauvais,586,586,501,2021-01-01,85.49488054607508,Lille
qMA,Laon,189,189,284,2021-01-01,150.26455026455025,Lille
